username,reply_to_tweet_id,reply_id,reply_text,created_at,likes,retweets,replies,clean_text
salbeeeeh,1894650275589423231,1894650275589423231,Kalo kayak gini masih harus disuruh bersyukur mah keterlaluan sih,2025-02-26T07:26:41+00:00,0,0,0,kalau kayak gini disuruh bersyukur mah keterlaluan
stislly,1894650101475545364,1894650101475545364,Dikira hewan makanannya dikasih kaya gini kocak😭,2025-02-26T07:25:59+00:00,0,0,0,dikira hewan makanannya dikasih kaya gini kocak
bokpoparchive,1894649810969661728,1894649810969661728,aku yg dewasa aja ogah makannya apalagi anak2 yang masih suka picky soal makanan😭,2025-02-26T07:24:50+00:00,0,0,0,aku dewasa ogah makannya anak suka picky soal makanan
banggavann,1894649609106198702,1894649609106198702,"Pada sibuk Pertamina, Danantara terlupakan welllll. Embege lebih terlupakan 😁😁🤣. Lihatlah ini, Sumiati. Makanan bergizi apa ini 🤣🤣🤣🤣🤣🤣🤣🤣 Ukiiiiii mana Ukiiiiii @Uki23 lihat ini Uki.",2025-02-26T07:24:02+00:00,0,0,0,sibuk pertamina danantara terlupakan well embege lebih terlupakan lihatlah sumiati makanan bergizi apa ukii mana ukii lihat uki
sxelenophile,1894649596821082252,1894649596821082252,miris bgt liatnyaa,2025-02-26T07:23:59+00:00,0,0,0,miris banget liatnyaa
estejusgulbat,1894648202114338861,1894648202114338861,yg kek gini BERGIZI?,2025-02-26T07:18:26+00:00,0,0,0,kek gini bergizi?
sweaterjooy,1894647750991778089,1894647750991778089,lauknya TIMUN ga diapa apain kah itu,2025-02-26T07:16:39+00:00,0,0,0,lauknya timun tidak diapa apain
heynads_,1894647284551573577,1894647284551573577,mau nasi rasa buah naga kah,2025-02-26T07:14:48+00:00,0,0,0,mau nasi rasa buah naga
BNDLian,1894646978551976417,1894646978551976417,Sama-sama porsi kecil tapi kayak lebih enakan masakan gue gak sih? https://t.co/6NXGLWcyUm,2025-02-26T07:13:35+00:00,0,0,1,sama sama porsi kecil kayak lebih enakan masakan gue tidak sih?
jeonmiine,1894646927763112068,1894646927763112068,"ternyata ada yg lebih miris dari mbg keponakanku kemaren, uda mending stop aja daripada buang2 duit gizi pun gak dapet",2025-02-26T07:13:23+00:00,1,0,0,ternyata lebih miris mbg keponakanku kemaren uda mending stop buang duit gizi tidak dapet
ruipov,1894645932194762773,1894645932194762773,nasi kotak yang gratis aja kaga begini mending hunting tahlilan,2025-02-26T07:09:25+00:00,1,0,0,nasi kotak gratis kaga begini mending hunting tahlilan
Koko_Fratello,1894645560369713259,1894645560369713259,ingpoo budget MBG vs sebotol ini ⤵️ 👊🏻😏 https://t.co/l5oCZ1asMx,2025-02-26T07:07:57+00:00,1,0,0,ingpoo budget mbg vs sebotol
firettdidit,1894644663761735881,1894644663761735881,"kalo kek gitu, gizinya darimana? ini anggaran berapa terus realisasinya berapa dah? suram sekali?",2025-02-26T07:04:23+00:00,0,0,0,kalau kek gitu gizinya darimana? anggaran berapa terus realisasinya berapa dah? suram sekali?
DimasAcong,1894644472912515487,1894644472912515487,Parab hayam,2025-02-26T07:03:37+00:00,0,0,0,parab hayam
NurulShafiqka1,1894643820157177894,1894643820157177894,Katering diet aja lebih enak dan banyak porsinya drpd ini.,2025-02-26T07:01:02+00:00,0,0,0,katering diet lebih enak banyak porsinya drpd
KutchengBulan,1894643790562169109,1894643790562169109,Nasi uduk beli goceng dah dapet lebih banyak dan lebih enak daripada ini,2025-02-26T07:00:55+00:00,0,0,0,nasi uduk beli goceng dah dapet lebih banyak lebih enak
hanproduce,1894642541599101168,1894642541599101168,serius ga si anjg??! ini ngasih makan manusia?,2025-02-26T06:55:57+00:00,0,0,2,serius tidak si anjg??! ngasih makan manusia?
najaexy,1894641700481765635,1894641700481765635,"Punten, letak bergizinya dimana?",2025-02-26T06:52:36+00:00,0,0,0,punten letak bergizinya dimana?
Isimation20,1894641551202251229,1894641551202251229,Katanya efisiensi buat mbg? Macem ini kah rupanya?,2025-02-26T06:52:01+00:00,1,0,0,katanya efisiensi buat mbg? macem rupanya?
ungmaet,1894641541312040977,1894641541312040977,emakku lek ero iki regone 10ewu mentolo ngamplengi seng masak siji2,2025-02-26T06:51:58+00:00,0,0,0,emakku lek ero iki regone ewu mentolo ngamplengi seng masak siji
dosenkesmas,1894640667592462664,1894640667592462664,MBG... Makan BarenG,2025-02-26T06:48:30+00:00,4,0,2,mbg makan bareng
hahahatchim,1894640199688491247,1894640199688491247,gak nafsu😭😭🙏🏻,2025-02-26T06:46:38+00:00,0,0,0,tidak nafsu
ClosetedDolls,1894640088975557000,1894640088975557000,Lmaooooooooooooooo,2025-02-26T06:46:12+00:00,0,0,0,lmaoo
wiinternight__,1894639945626931476,1894639945626931476,Makanan bergizi darimane,2025-02-26T06:45:38+00:00,0,0,0,makanan bergizi darimane
browni3girl,1894638138745905619,1894638138745905619,Yg bener aja wkwkwk,2025-02-26T06:38:27+00:00,0,0,0,bener wkwkwk
404j74x,1894638085562143135,1894638085562143135,Shirofuku Yukie Ahli Gizi berteriak seperti Godzilla melihat ini.,2025-02-26T06:38:14+00:00,1,0,0,shirofuku yukie ahli gizi berteriak godzilla melihat
paoredbean,1894642316884992124,1894642316884992124,Kayak menu catering sekolah yang sangat aku tidak sukai dan memilih bekel mamah. Ini mah konsepnya yang penting nasi banyak karena masih dengan pola pikir karbohidrat lebih mengenyangkan,2025-02-26T06:55:03+00:00,0,0,0,kayak menu catering sekolah sangat aku tidak sukai memilih bekel mamah mah konsepnya penting nasi banyak pola pikir karbohidrat lebih mengenyangkan
trustrobotsnotu,1894637991853003147,1894637991853003147,btw itu di istana minumnya masih pake equil wkwkwk it’s giving “let them eat cake”,2025-02-26T06:37:52+00:00,0,0,1,btw istana minumnya pake equil wkwkwk it giving let them eat cake
aliveview,1894637069487804433,1894637069487804433,Timun disitu fungsinya sebagai lalapan?😭,2025-02-26T06:34:12+00:00,0,0,0,timun disitu fungsinya lalapan?
kebabmayestik,1894636747663052966,1894636747663052966,duh kasih ke azka aja dah,2025-02-26T06:32:55+00:00,7,0,2,duh kasih azka dah
alfianyudhantya,1894636685654429696,1894636685654429696,"bener-bener lawak, tapi mo gimana lagi idenya badut 😮‍💨",2025-02-26T06:32:41+00:00,0,0,0,bener bener lawak mo gimana idenya badut
aldiwdyt,1894636343009186022,1894636343009186022,karuan sego kucing,2025-02-26T06:31:19+00:00,0,0,1,karuan sego kucing
plaguedoctor365,1894636208929870307,1894636208929870307,Mana gizinya njir?,2025-02-26T06:30:47+00:00,0,0,0,mana gizinya njir?
khilbran,1894634440154022338,1894634440154022338,Favoritenya azka palalu peang,2025-02-26T06:23:45+00:00,0,0,0,favoritenya azka palalu peang
eajkyun,1894633412201517074,1894633412201517074,Masih enakan makanan rs 🤔😒,2025-02-26T06:19:40+00:00,0,0,0,enakan makanan rs
gradientaurora,1894633252062990470,1894633252062990470,Masih bagusan makanan serba ceban yang di benhil wkwkwk,2025-02-26T06:19:02+00:00,0,0,1,bagusan makanan serba ceban benhil wkwkwk
EXOmylove1_,1894633165459001823,1894633165459001823,GRATIS VERSI GAK IKHLAS + PELIT https://t.co/qy2h2VLcPQ,2025-02-26T06:18:41+00:00,0,0,0,gratis versi tidak ikhlas pelit
_mthsn,1894632621210309020,1894632621210309020,"Monmaap kayaknya penglihatanmu yang gelap deh pak, coba liaten program mbg nguawormu ini LIATEN PAKE MATAAAAAAAAA🫵🏻 https://t.co/9zSPanAHVY",2025-02-26T06:16:32+00:00,0,0,0,monmaap kayaknya penglihatanmu gelap pak coba liaten program mbg nguawormu liaten pake mataa
catchmeupco,1894614570368733326,1894614570368733326,"Presiden Prabowo Subianto menyinggung aksi protes “Indonesia Gelap” saat berpidato di acara penutupan Kongres Demokrat di Jakarta, Selasa (25/2/2025) ""Indonesia akan berhasil jadi negara makmur dan yang akan nikmati adalah kalian saudara-saudara yang muda-muda. Yang melihat Indonesia gelap itu siapa?"" kata Prabowo Prabowo kemudian membeberkan prediksi data pertumbuhan ekonomi dunia pada 2050 mendatang. Ia mengatakan, China akan menjadi negara nomor 1 dalam pertumbuhan ekonomi. Kemudian Amerika Serikat di posisi kedua, ketiga India, dan Indonesia di posisi keempat.",2025-02-26T05:04:48+00:00,75,12,46,presiden prabowo subianto menyinggung aksi protes indonesia gelap berpidato acara penutupan kongres demokrat jakarta selasa indonesia berhasil jadi negara makmur nikmati kalian saudara saudara muda muda melihat indonesia gelap siapa? kata prabowo prabowo kemudian membeberkan prediksi data pertumbuhan ekonomi dunia mendatang mengatakan china menjadi negara nomor pertumbuhan ekonomi kemudian amerika serikat posisi kedua ketiga india indonesia posisi keempat
batucakep,1894632467426156587,1894632467426156587,"Aku mau nambahin huru-hara mbg yang aku dapat. Sebelumnya juga aku sering dapet buah salak begitu aku kupas ulatnya langsung keluar naik, sayangnya gak sempet foto... https://t.co/yP9HbipOuq",2025-02-26T06:15:55+00:00,0,0,2,aku mau nambahin huru hara mbg aku sebelumnya aku sering dapet buah salak aku kupas ulatnya langsung keluar naik sayangnya tidak sempet foto
gabminana,1894631779883258315,1894631779883258315,Yaampun mendidih kepalaku liat ini rasanya,2025-02-26T06:13:11+00:00,0,0,0,yaampun mendidih kepalaku liat rasanya
withexo_4885,1894631689835745469,1894631689835745469,Itu timun? Anak SD disuruh makan timun polos begitu??,2025-02-26T06:12:50+00:00,0,0,0,timun? anak sd disuruh makan timun polos begitu??
naNanG_Dreamp0p,1894631688141246643,1894631688141246643,Ini apaan ngentd,2025-02-26T06:12:49+00:00,0,0,2,apaan ngentd
kkeomcheeseu,1894631524525633947,1894631524525633947,Ini apaan anyinggg,2025-02-26T06:12:10+00:00,1,0,3,apaan anyingg
Ahong__,1894631462819041345,1894631462819041345,lebih meriah bekalku 😗,2025-02-26T06:11:55+00:00,0,0,0,lebih meriah bekalku
Aracista,1894631360255726021,1894631360255726021,aku yg makan malamnya 7 ribu aja masih lebih lengkap dari ini cok,2025-02-26T06:11:31+00:00,0,0,0,aku makan malamnya ribu lebih lengkap cok
kyerolls,1894631308976164967,1894631308976164967,the proteins didn't even try 😥,2025-02-26T06:11:19+00:00,3,0,1,the proteins didn even try
keluargaIkan,1894631166436937999,1894631166436937999,"cok, setelah dipikir pikir, bekalku ga buruk buruk amat",2025-02-26T06:10:45+00:00,0,0,1,cok dipikir pikir bekalku tidak buruk buruk amat
ksoolup12,1894630987348443584,1894630987348443584,Masih mendingan makanan gratis dari tempat pelatihan ku dulu wkwkwk https://t.co/M3vKdC5GHi,2025-02-26T06:10:02+00:00,2,0,0,mendingan makanan gratis tempat pelatihan ku dulu wkwkwk
an9gia,1894630857526448261,1894630857526448261,Sumpah becandaan gak sih blg kalo becanda pls,2025-02-26T06:09:31+00:00,0,0,0,sumpah becandaan tidak blg kalau becanda pls
ppappavin,1894630627967918399,1894630627967918399,kyk makanan sisa,2025-02-26T06:08:36+00:00,2,0,0,makanan sisa
eternalfujoshit,1894630273461227978,1894630273461227978,ITU APA??? TEMPE?????,2025-02-26T06:07:12+00:00,1,0,3,apa?? tempe??
ksoolup12,1894630055416135999,1894630055416135999,Letak bergizi nya dimna?,2025-02-26T06:06:20+00:00,0,0,0,letak bergizi dimna?
btslykn,1894629029116092722,1894629029116092722,ini bergizi drmn anjir,2025-02-26T06:02:15+00:00,0,0,0,bergizi drmn anjir
witcches,1894627956028576079,1894627956028576079,Stop DAHHH CAPE BGT MAKANAN APAANSI😭😭😭😭😭,2025-02-26T05:57:59+00:00,0,0,0,stop dahh cape banget makanan apaansi
waltzsand,1894627329064014159,1894627329064014159,im trully sure that this MBG program causes food waste,2025-02-26T05:55:30+00:00,2,0,1,im trully sure that this mbg program causes food waste
svmmercalico,1894627204530933841,1894627204530933841,sangat bergizi,2025-02-26T05:55:00+00:00,0,0,1,sangat bergizi
Awditorr,1894626493919367469,1894626493919367469,ngene iki mending anakku tak masakno dewe,2025-02-26T05:52:11+00:00,0,0,0,ngene iki mending anakku tak masakno dewe
tayIison,1894625532501004572,1894625532501004572,gizinya apa sih monyet,2025-02-26T05:48:22+00:00,0,0,0,gizinya apa monyet
EurusRa,1894625323599417611,1894625323599417611,Ini apa anjir,2025-02-26T05:47:32+00:00,0,0,1,apa anjir
missusa2007,1894624391180554409,1894624391180554409,Jahat banget sumpah?????????? Ini mana bergizi anjing,2025-02-26T05:43:49+00:00,1,0,0,jahat banget sumpah?? mana bergizi anjing
adeliasm__,1894624333487902806,1894624333487902806,Itu sambel kah apa kah di atas telurnya? Ih tidak kids friendly😤,2025-02-26T05:43:36+00:00,1,0,2,sambel apa atas telurnya? ih tidak kids friendly
haerindaeyo,1894623948056531269,1894623948056531269,zholim bgt dah,2025-02-26T05:42:04+00:00,0,0,0,zholim banget dah
baestly,1894623462486142989,1894623462486142989,yang di DPR kalau meeting makanannya harus kayak gini juga dong sebagai cara efisiensi anggaran.,2025-02-26T05:40:08+00:00,1,0,0,dpr kalau meeting makanannya kayak gini cara efisiensi anggaran
beliceker,1894622550757667104,1894622550757667104,eh lauk nya jangan dikit bgt dong astaga,2025-02-26T05:36:31+00:00,0,0,0,eh lauk jangan sedikit banget astaga
volncanox,1894622486073090420,1894622486073090420,Wes angel angel,2025-02-26T05:36:15+00:00,0,0,0,wes angel angel
Alod1a,1894621964964434248,1894621964964434248,Kapan ini negara di reset on god boleh ga di nuklir aja pas ni orang orang pada ngumpul dpr sama presiden.,2025-02-26T05:34:11+00:00,0,0,0,kapan negara reset on god tidak nuklir pas ni orang orang ngumpul dpr sama presiden
LutfiHidayatR,1894621866964521076,1894621866964521076,"1 telur aja gak dikasih loh, 1 telur pun gak dapet. Apanya yang bergizi",2025-02-26T05:33:48+00:00,2,0,0,telur tidak dikasih loh telur tidak dapet apanya bergizi
randomlyskrrt,1894621661217132782,1894621661217132782,jelek bgt anjir kagak ada selera makan dah begitu,2025-02-26T05:32:59+00:00,0,0,0,jelek banget anjir kagak selera makan dah
nvn_hdyt,1894621583651869103,1894621583651869103,Semakin menyedihkan.,2025-02-26T05:32:40+00:00,0,0,0,semakin menyedihkan
nuriyeyan,1894621012878397931,1894621012878397931,The fck is this shit???,2025-02-26T05:30:24+00:00,0,0,0,the fck is this shit??
FirmansyahFHM,1894620508328698040,1894620508328698040,"10rb emang paling bener nasi telur tahu tempe sama sayur bening, udah nggak usah ngarep susu sama buah atau mending stop aja programnya, bayangin berapa banyak makanan bakal dibuang kalau anaknya ""nggak suka""",2025-02-26T05:28:24+00:00,0,0,0,rb memang paling bener nasi telur tahu tempe sama sayur bening tidak usah ngarep susu sama buah mending stop programnya bayangin berapa banyak makanan bakal dibuang kalau anaknya nggak suka
FunJunkies,1894620094594224610,1894620094594224610,Makin kesini kalau makin ga diawasi tinggal nasinya doang nih 😑,2025-02-26T05:26:45+00:00,60,23,5,makin kesini kalau makin tidak diawasi tinggal nasinya doang nih
mystardoyiee,1894619912506855627,1894619912506855627,Seriusan ga siee iniii 😭😭😭 nangis bgtt dahhh 😭😭,2025-02-26T05:26:02+00:00,0,0,0,seriusan tidak siee inii nangis bgtt dahh
ichiochareport,1894619447379595611,1894619447379595611,Sayur cuma dari timun yang dicacah. Tempe nggak niat. Telor rebus doang cuma dicecer sambel sak uprit!!! Yang penting nasi porsi kuli 😌👍🏻 Buah naganya semoga fresh ya 😃,2025-02-26T05:24:11+00:00,0,0,1,sayur cuma timun dicacah tempe tidak niat telor rebus doang cuma dicecer sambel sak uprit!! penting nasi porsi kuli buah naganya semoga fresh
ichiochareport,1894618827075588278,1894618827075588278,Aku nek dadi wadah panganan ne kudu nangis aku. Soale koyo setengah² fungsi ne! 😭,2025-02-26T05:21:43+00:00,0,0,0,aku nek dadi wadah panganan ne kudu nangis aku soale koyo setengah² fungsi ne!
berhasiat,1894617513188888838,1894617513188888838,kita lihat sampe kapan program ini bertahan,2025-02-26T05:16:30+00:00,0,0,1,lihat sampe kapan program bertahan
vianyxxla,1894617374449701317,1894617374449701317,Aku akan selalu bilang bekal ku pas SMA 1000000x lebih baik daripada ini 😌 gak bisa dibandingin malah,2025-02-26T05:15:57+00:00,0,0,0,aku selalu bilang bekal ku pas sma lebih baik tidak dibandingin malah
xamonly,1894617365641662847,1894617365641662847,ini apaan anjing? sad food bgt tai,2025-02-26T05:15:54+00:00,0,0,0,apaan anjing? sad food banget tai
lovesbangjeemin,1894617091434844498,1894617091434844498,WHAT KIND OF FOOD IS THIS ANJIRRRR MENDING BELI NASI BUNGKUS 10RB LEBIH KENYANG BUSET,2025-02-26T05:14:49+00:00,0,0,2,what kind of food is this anjirr mending beli nasi bungkus rb lebih kenyang buset
8M1T_Eitijeu,1894617048468316645,1894617048468316645,"Gue dulu pas asrama, yg budget makannya jg segituan tp ga gini2 amat dah. Telurnya 1 utuh, buahnya potongan panjang, trus ada sopnya. Ini miris banget.",2025-02-26T05:14:39+00:00,0,0,0,gue dulu pas asrama budget makannya jg segituan tidak gini amat dah telurnya utuh buahnya potongan panjang trus sopnya miris banget
wooyiseul,1894616837952082162,1894616837952082162,Telornya 1 bagi dua 😭,2025-02-26T05:13:49+00:00,0,0,0,telornya
Myeonienesia,1894616661615153524,1894616661615153524,Ade ku yang negeri belum dapat makan gratis,2025-02-26T05:13:07+00:00,0,0,1,ade ku negeri belum makan gratis
poutmonz,1894616364079616430,1894616364079616430,Cok! Gw ngamuk sih kalau anak gw ga boleh bawa makanan terus dikasih makan begini dan masih lanjut jam sekolahnya. Strategi pembodohan dimulai dr sekolah lewat makanan(is it tho?) tidak bergizi dan tidak gratis,2025-02-26T05:11:56+00:00,0,0,0,cok! gw ngamuk kalau anak gw tidak bawa makanan terus dikasih makan begini lanjut jam sekolahnya strategi pembodohan dimulai sekolah lewat makanan is it tho? tidak bergizi tidak gratis
RajinNgampus,1894615622895767696,1894615622895767696,"aku pernah ada kerjaan d lapas, kyknya makanan lapas jauh lebih layak dari ini",2025-02-26T05:08:59+00:00,0,0,0,aku pernah kerjaan lapas kyknya makanan lapas jauh lebih layak
sesavvv,1894615256758194693,1894615256758194693,jane niat po ra to iki.. Allahuakbar😔,2025-02-26T05:07:32+00:00,0,0,0,jane niat po ra to iki allahuakbar
Outstandjing,1894614353145729529,1894614353145729529,Mending dimakan lah daripada ditampol Deddy,2025-02-26T05:03:56+00:00,11,4,2,mending dimakan lah ditampol deddy
Whyrmdhn_22,1894614319478067497,1894614319478067497,Ini baru mbg https://t.co/T931v6dO3E,2025-02-26T05:03:48+00:00,0,0,0,baru mbg
cikMeraki,1894614139429163029,1894614139429163029,Tunggu keluar menu spaghetti cream. Ayam cincang n jamur. Ada susu n keju. Tinggal tambah buah potong. 😅😝,2025-02-26T05:03:05+00:00,0,0,0,tunggu keluar menu spaghetti cream ayam cincang jamur susu keju tinggal tambah buah potong
pelayanMegatron,1894613151494410250,1894613151494410250,Aku mangani kuli2 ku ae sek luwih proper tekan iki dg anggaran per kepala sing podo,2025-02-26T04:59:10+00:00,1,0,1,aku mangani kuli ku ae sek luwih proper tekan iki anggaran per kepala sing podo
Tteungddabin,1894612900356166107,1894612900356166107,Ini beneran gak sii? Emang kek gini bisa disebut gizi seimbang? Yang bener ajaa 😭,2025-02-26T04:58:10+00:00,0,0,1,beneran tidak sii? memang kek gini disebut gizi seimbang? bener ajaa
underrtaker9596,1894612018617094483,1894612018617094483,"Telur setengah biji, tempe 1, buah naga, timun diiris-iris segitu banyak juga buat apaan? Dari tampilannya aja bikin ga napsu makan",2025-02-26T04:54:40+00:00,0,0,0,telur setengah biji tempe buah naga timun diiris iris segitu banyak buat apaan? tampilannya bikin tidak napsu makan
misterajie,1894611164946207057,1894611164946207057,Harus sedia minum 1 galon,2025-02-26T04:51:16+00:00,0,0,0,sedia minum galon
ibnutheworId,1894610487540944981,1894610487540944981,yaallah bahkan nasi cokot ayam suwir harga goceng yg barusan gue makan lebih keliatan enak drpd whatever this is,2025-02-26T04:48:35+00:00,1,0,0,yaallah bahkan nasi cokot ayam suwir harga goceng barusan gue makan lebih keliatan enak drpd whatever this is
vvaxiie,1894609914494161146,1894609914494161146,Bergizi drmana nya,2025-02-26T04:46:18+00:00,0,0,0,bergizi drmana
entjbabe,1894609372929818642,1894609372929818642,"KEBANYAKAN KARBO, TIMBANG DULU APA ITUNG TUH GIZI SEIMBANG KAGAK BUKAN ASAL KENYANG DOANG. BAYAR TUH LULUSAN GIZI BUAT NGITUNG PROHE PRONA SERAT DLL",2025-02-26T04:44:09+00:00,0,0,0,kebanyakan karbo timbang dulu apa itung tuh gizi seimbang kagak bukan asal kenyang doang bayar tuh lulusan gizi buat ngitung prohe prona serat
cutepeople111,1894609079496282251,1894609079496282251,gua yg anak kosan makannya aja ga gini,2025-02-26T04:42:59+00:00,0,0,0,gua anak kosan makannya tidak gini
andaikala,1894610756571992582,1894610756571992582,Apaseehhhh ya Allah,2025-02-26T04:49:39+00:00,0,0,3,apaseehh allah
m00dcha,1894608461595644139,1894608461595644139,makan nasi pake timun 🗿,2025-02-26T04:40:32+00:00,3,0,3,makan nasi pake timun
12nd03,1894608204702835064,1894608204702835064,Anying buah naganya seuprit bingits,2025-02-26T04:39:30+00:00,0,0,0,anying buah naganya seuprit bingits
kamchagiyaaigo,1894608160692080758,1894608160692080758,najis tolol koruptor,2025-02-26T04:39:20+00:00,1,0,0,najis tolol koruptor
ayampunggung,1894607911290376491,1894607911290376491,nasi lauk timun,2025-02-26T04:38:20+00:00,0,0,0,nasi lauk timun
agamatsu___,1894606216472723636,1894606216472723636,"setengah mangkuk nasi : - lemak 0,22g - karbo 22,04g - protein 2,1g setengah telur : - lemak 5,3g - karbo 0,05g - protein 3g 1 potong tempe: - lemak 1,5g - karbo 1g - protein 1,6g damn",2025-02-26T04:31:36+00:00,0,0,0,setengah mangkuk nasi lemak karbo protein setengah telur lemak karbo protein potong tempe lemak karbo protein damn
candrayudag,1894605907000267148,1894605907000267148,ini sudah bukan lagi Makan Bergizi Gratis ini keterlaluan ini adalah Ndasmu Bergizi Gratis,2025-02-26T04:30:22+00:00,0,0,0,bukan makan bergizi gratis keterlaluan ndasmu bergizi gratis
bunnybinn,1894605880651653274,1894605880651653274,sedih banget liatnya 😭😭😭,2025-02-26T04:30:16+00:00,0,0,0,sedih banget liatnya
mey0n9,1894605646030671907,1894605646030671907,Sedih banget bentukannya gini,2025-02-26T04:29:20+00:00,0,0,0,sedih banget bentukannya gini
Endahsetya09,1894605479109857370,1894605479109857370,"Yaallah.. Ini anak ku aja yg 3th juga langsung ogah makan nya, apalagi yg udah pada gede",2025-02-26T04:28:40+00:00,1,0,0,yaallah anak ku th langsung ogah makan gede
lovastars,1894605298268344337,1894605298268344337,gak kolu ndeloke😭,2025-02-26T04:27:57+00:00,0,0,0,tidak kolu ndeloke
intanriia,1894605247286493615,1894605247286493615,"Lihat ini trs inget kemarin air minumnya presiden, mau marah 😭🤮",2025-02-26T04:27:45+00:00,0,0,0,lihat terus inget kemarin air minumnya presiden mau marah
helawluyeah,1894604626869325993,1894604626869325993,"Klo pemerintah msh ngeyel ini program kudu jalan, minimal ikut ngerasain anjir",2025-02-26T04:25:17+00:00,0,0,0,kalau pemerintah ngeyel program kudu jalan minimal ikut ngerasain anjir
jaeyunjin_,1894604451010547911,1894604451010547911,ini apa makanan napi kh,2025-02-26T04:24:35+00:00,0,0,1,apa makanan napi kh
CentelaAciatica,1894604365140578802,1894604365140578802,kayak makanan penjara,2025-02-26T04:24:15+00:00,0,0,0,kayak makanan penjara
galihKA,1894604307682791694,1894604307682791694,"sial, jadi keinget makanan jaman di pabrik dulu😵‍💫",2025-02-26T04:24:01+00:00,0,0,0,sial jadi keinget makanan jaman pabrik dulu
aysareed,1894606181462937816,1894606181462937816,Tim gizinya makan gaji buta,2025-02-26T04:31:28+00:00,0,0,0,tim gizinya makan gaji buta
ndehehehe,1894604177671950544,1894604177671950544,"Sapeeee bocah yang mau makan timun as sayur segitu banyaknya, gua tanya? Hah?? Orang dewasa makan timun sbg lalapan aja paling 1 porsi cuma gigit gigit beberapa potong lah ini lu kasi seabrek. Gak masuk akal 😭 Udah gt protein seupil, karbonya seabrek. Come on now…",2025-02-26T04:23:30+00:00,0,0,0,sapee bocah mau makan timun as sayur segitu banyaknya gua tanya? hah?? orang dewasa makan timun sbg lalapan paling porsi cuma gigit gigit beberapa potong lah lu kasi seabrek tidak masuk akal gt protein seupil karbonya seabrek come on now
sanhualangc,1894604075360280588,1894604075360280588,sama jeleknya dengan bekal gw https://t.co/4OuQaQl9OQ,2025-02-26T04:23:06+00:00,1,0,4,sama jeleknya bekal gw
boraonme,1894603806488629330,1894603806488629330,Ini gajadi pantauan apa gmn si?,2025-02-26T04:22:02+00:00,0,0,0,gajadi pantauan apa gimana si?
benwirangpisa,1894603572165443642,1894603572165443642,"Karbonya banyak bgttttttt, proteinnya secuil, lu mau bikin warganya ngantukkkan apa gimana!!!? @prabowo (kek ngasih empan kucing) kadang kucing malah lebih banyak lauknya!!!",2025-02-26T04:21:06+00:00,0,0,0,karbonya banyak bgtt proteinnya secuil lu mau bikin warganya ngantukkan apa gimana!!? kek ngasih empan kucing kadang kucing malah lebih banyak lauknya!!
yappsul,1894603210771632219,1894603210771632219,Ini ... Beneran? 😭😭😭,2025-02-26T04:19:40+00:00,0,0,0,beneran?
Hooniedae,1894603052281414041,1894603052281414041,Jir geli di lambung doang,2025-02-26T04:19:02+00:00,0,0,0,jir geli lambung doang
crojcs,1894602806147125545,1894602806147125545,...yaampun🥲,2025-02-26T04:18:03+00:00,0,0,0,yaampun
musyaffaazka,1894602703902495229,1894602703902495229,Ketauan beli warteg pake telor + teri,2025-02-26T04:17:39+00:00,0,0,0,ketauan beli warteg pake telor teri
alabyuoongi,1894600959105667431,1894600959105667431,masih cakepan nasi bento yang kemaren gue buat 😭,2025-02-26T04:10:43+00:00,0,0,0,cakepan nasi bento kemaren gue buat
iniajagpp,1894600466241392940,1894600466241392940,Heran iki sisi gizine sebelah endi -_-,2025-02-26T04:08:45+00:00,0,0,0,heran iki sisi gizine sebelah endi
nanakodwi,1894600102452629998,1894600102452629998,"Direktur RSUD Soewandi: ""kegiatan MBG ini akan terlihat dampaknya 10-20 tahun lagi jika tdk dikontrol benar karbohidratnya, diabet dengan segala komplikasinya menduduki 4 penyakit terbanyak dari 10 penyakit terbanyak""",2025-02-26T04:07:19+00:00,0,0,1,direktur rsud soewandi kegiatan mbg terlihat dampaknya tahun tdk dikontrol benar karbohidratnya diabet segala komplikasinya menduduki penyakit terbanyak penyakit terbanyak
Yo9Yolo,1894599523252801857,1894599523252801857,"kasih aja ibunya 10rb sehari, atau sebulan 250rb, bakal jauh lebih bergizi bekalnya",2025-02-26T04:05:00+00:00,1,0,0,kasih ibunya rb sehari sebulan rb bakal jauh lebih bergizi bekalnya
normallysha,1894598850280919053,1894598850280919053,ih bergizi bgt,2025-02-26T04:02:20+00:00,0,0,0,ih bergizi banget
xinmnie,1894598792823132519,1894598792823132519,ngasih telor sebiji aja gak bisa,2025-02-26T04:02:06+00:00,2,0,0,ngasih telor sebiji tidak
wildestmoond,1894598749068169337,1894598749068169337,"stress telur sama ayam nya juga ga nyampe 1 penukar, BUAH APALAGI KOCAAAK APASIH ITU MAH DIBILANG SEDEKAH JG TERLALU DIKIT... timun juga ga ngaruh apa apa plis masuk sayur gol kandungan gizinya dikit?????",2025-02-26T04:01:56+00:00,0,0,1,stress telur sama ayam tidak nyampe penukar buah kocaak apasih mah dibilang sedekah jg terlalu dikit timun tidak ngaruh apa apa plis masuk sayur gol kandungan gizinya dikit??
BukanPegawaiJP,1894598687017635855,1894598687017635855,Squirdward siap otw kultum bugil.,2025-02-26T04:01:41+00:00,1,0,0,squirdward siap otw kultum bugil
