username,reply_to_tweet_id,reply_id,reply_text,created_at,likes,retweets,replies,clean_text,sentiment_label,confidence,lexicon_sentiment,lexicon_score,bert_sentiment,labeling_method
op**wi,1894448582251708561,1894448582251708561,Petinggi2 itu tau gak ya MBG nya begini? Anak ku umur 3 th aja ogah makan ini,2025-02-25T18:05:13+00:00,0,0,0,petinggi tahu tidak mbg begini? anak ku umur th ogah makan,negatif,0.9990744590759277,netral,0.0,negatif,bert_priority
da**da,1894446748934050120,1894446748934050120,ini pas mau ngasih tuh gak ada kasian2nya gitu ya?,2025-02-25T17:57:56+00:00,0,0,0,pas mau ngasih tuh tidak kasiannya gitu ya?,negatif,0.9965875148773193,netral,0.0,negatif,bert_priority
ag**ka,1894446578259431786,1894446578259431786,Kata gue mending bawa bekal anj😂,2025-02-25T17:57:16+00:00,0,0,0,kata gue mending bawa bekal anj,netral,0.4340483248233795,netral,0.0,netral,agreement
ma**ik,1894446545577414950,1894446545577414950,better makanan di pabrik😭,2025-02-25T17:57:08+00:00,0,0,2,better makanan pabrik,positif,0.35286361575126646,netral,0.0,positif,weighted_voting
on**hi,1894444627585110267,1894444627585110267,My Bolden Glood,2025-02-25T17:49:30+00:00,0,0,0,my bolden glood,netral,0.9835071563720703,netral,0.0,netral,bert_priority
iH**ei,1894444264018645126,1894444264018645126,sisi mana gizinya gw tanya,2025-02-25T17:48:04+00:00,0,0,2,sisi mana gizinya gw tanya,netral,0.902942419052124,netral,0.0,netral,bert_priority
vi**ex,1894443805367308469,1894443805367308469,Sok meneh rasah nganggo kotak makan pak. Nggo kertas minyak coklat kae wae malah luweh efisien. Lha cm koyok sego jotos ngno isine. Gizine teko ndi yoan ngene iki,2025-02-25T17:46:14+00:00,0,0,2,sok meneh rasah nganggo kotak makan pak nggo kertas minyak coklat kae wae malah luweh efisien lha cm koyok sego jotos ngno isine gizine teko ndi yoan ngene iki,positif,0.9976535439491272,netral,0.0,positif,bert_priority
sa**gy,1894443023670677742,1894443023670677742,"Karbo lebih banyak dari protein? Seharusnya protein dan serat lebih banyak dari karbo. Selama ini kita selalu berfokus pada nasi, nasi dan nasi, padahal yang bikin kenyang bukan kuantitas nasi, tapi justru protein sama serat ni MBG ini gada ahli gizinya apaaa?? 🙃",2025-02-25T17:43:08+00:00,0,0,0,karbo lebih banyak protein? protein serat lebih banyak karbo selama selalu berfokus nasi nasi nasi padahal bikin kenyang bukan kuantitas nasi justru protein sama serat ni mbg gada ahli gizinya apaa??,negatif,0.44128382205963135,netral,0.0,negatif,weighted_voting
ke**aa,1894441817011360045,1894441817011360045,ngasih makan itik kali ye,2025-02-25T17:38:20+00:00,0,0,0,ngasih makan itik kali ye,negatif,0.9549587368965149,netral,0.0,negatif,bert_priority
je**ea,1894441713277833320,1894441713277833320,demi Allah zalim bgt sianying wowo turun gak lu,2025-02-25T17:37:56+00:00,0,0,0,allah zalim banget sianying wowo turun tidak lu,negatif,0.9994634985923767,netral,0.0,negatif,bert_priority
th**rd,1894441139392188545,1894441139392188545,Kocak kocak kocak,2025-02-25T17:35:39+00:00,0,0,0,kocak kocak kocak,positif,0.9791001677513123,netral,0.0,positif,bert_priority
vi**92,1894440299923214493,1894440299923214493,waw bergizi sekalii,2025-02-25T17:32:19+00:00,0,0,0,waw bergizi sekalii,positif,0.9972876310348511,positif,0.9,positif,bert_priority
ya**ya,1894440247561523593,1894440247561523593,"Katering nur hidayah enak banget ternyata, fakkk",2025-02-25T17:32:06+00:00,3,0,1,katering nur hidayah enak banget ternyata fakk,positif,0.9987836480140686,netral,0.0,positif,bert_priority
aj**ng,1894439434126516359,1894439434126516359,Timun timun nya kek ngasih makan keong,2025-02-25T17:28:52+00:00,0,0,0,timun timun kek ngasih makan keong,netral,0.9106230735778809,netral,0.0,netral,bert_priority
mw**ea,1894439422680338675,1894439422680338675,Keinget kemarin ada ibu-ibu yg blg kalo di sekolah anaknya udah mulai dapet program MBG. Trs blg klo pemasaknya mulai kerja dari malem sampe pagi dgn target 3000 porsi dan harus ikut nganter ke sekolah-sekolahnya juga. Gue tanya tuh gajinya berapa? Dijawab katanya cuma 95 ribu😃 https://t.co/np7sk1hSru,2025-02-25T17:28:50+00:00,0,0,0,keinget kemarin ibu ibu blg kalau sekolah anaknya mulai dapet program mbg terus blg kalau pemasaknya mulai kerja malem sampe pagi target porsi ikut nganter sekolah sekolahnya gue tanya tuh gajinya berapa? dijawab katanya cuma ribu,negatif,0.5230061531066894,netral,0.0,negatif,weighted_voting
su**rl,1894439301502701921,1894439301502701921,he gonna make all highschooler develop ed dawg,2025-02-25T17:28:21+00:00,7,1,1,he gonna make all highschooler develop ed dawg,netral,0.28606879711151123,netral,0.0,netral,agreement
ci**ke,1894438840313786411,1894438840313786411,kucing gue juga dikasih ini milih gtm anjir,2025-02-25T17:26:31+00:00,0,0,0,kucing gue dikasih milih gtm anjir,netral,0.9974032044410706,netral,0.0,netral,bert_priority
zo**an,1894437998810599930,1894437998810599930,Bikin seret doang,2025-02-25T17:23:10+00:00,0,0,0,bikin seret doang,negatif,0.9992295503616333,netral,0.0,negatif,bert_priority
al**su,1894437997179015383,1894437997179015383,ternak ae makannya jauh lebih bergizi dr ini,2025-02-25T17:23:10+00:00,0,0,0,ternak ae makannya jauh lebih bergizi,positif,0.996953010559082,positif,1.0,positif,bert_priority
so**ps,1894437864790003907,1894437864790003907,That f*ckin' timun why u there???,2025-02-25T17:22:38+00:00,0,0,0,that ckin timun why there??,negatif,0.9937756061553955,netral,0.0,negatif,bert_priority
ak**ky,1894435755470233880,1894435755470233880,Ini serius gak sih ya Allaahhhh 😩,2025-02-25T17:14:15+00:00,0,0,0,serius tidak allaahh,negatif,0.9979854822158813,netral,0.0,negatif,bert_priority
il**at,1894435483406798983,1894435483406798983,"piye tok kih, koyok pakan bebek",2025-02-25T17:13:10+00:00,0,0,0,piye tok kih koyok pakan bebek,netral,0.9511703252792358,netral,0.0,netral,bert_priority
ja**il,1894435166120284166,1894435166120284166,indonesia ed 2045,2025-02-25T17:11:55+00:00,0,0,0,indonesia ed,positif,0.989351212978363,netral,0.0,positif,bert_priority
am**my,1894435119429292349,1894435119429292349,Buahnya aja diparo.. itu tempe aja diparo wkwkwk Nasi sayur di warteg masih lebih mashuk. Walau ga seimbang gizinya,2025-02-25T17:11:44+00:00,0,0,0,buahnya diparo tempe diparo wkwkwk nasi sayur warteg lebih mashuk tidak seimbang gizinya,negatif,0.9949532151222229,netral,0.0,negatif,bert_priority
_a**re,1894434891926049105,1894434891926049105,Mending keluar geser dikit beli nasi uduk,2025-02-25T17:10:49+00:00,0,0,0,mending keluar geser sedikit beli nasi uduk,netral,0.22685347497463226,netral,0.0,netral,agreement
ic**uw,1894434651315605867,1894434651315605867,masih mending makanan di posko bencana mbg tuh b nya bergizi apa be—,2025-02-25T17:09:52+00:00,0,0,0,mending makanan posko bencana mbg tuh bergizi apa be,positif,0.8760147202014923,positif,0.3,netral,lexicon_priority
yu**e_,1894434560597004365,1894434560597004365,tahanan(aka narapidana) aja makanan nya masih lebih layak bjir 😭😭,2025-02-25T17:09:30+00:00,0,0,0,tahanan aka narapidana makanan lebih layak bjir,netral,0.975501537322998,positif,0.36,netral,bert_priority
da**in,1894434421820068116,1894434421820068116,sad food bgt 😭😭😭😭😭😭,2025-02-25T17:08:57+00:00,0,0,0,sad food banget,positif,0.9983768463134766,netral,0.0,positif,bert_priority
la**cd,1894434367180870061,1894434367180870061,Masih bagusan makanan gua pas di barak TNI meskipun pake nasi bungkus😭,2025-02-25T17:08:44+00:00,0,0,0,bagusan makanan gua pas barak tni meskipun pake nasi bungkus,positif,0.9860386252403259,netral,0.0,positif,bert_priority
ex**et,1894433952792023208,1894433952792023208,Mending nasi sama sayur asem lebih enak,2025-02-25T17:07:05+00:00,0,0,0,mending nasi sama sayur asem lebih enak,positif,0.9974344372749329,netral,0.0,positif,bert_priority
je**um,1894433629964812322,1894433629964812322,yaampun masakan jumat berkah mba kosku lebih lengkap,2025-02-25T17:05:48+00:00,1,0,0,yaampun masakan jumat berkah mba kosku lebih lengkap,positif,0.9978194236755371,netral,0.0,positif,bert_priority
ta**ie,1894433405770821947,1894433405770821947,Semakin seret yh bunda,2025-02-25T17:04:55+00:00,0,0,0,semakin seret yh bunda,negatif,0.9929561614990234,netral,0.0,negatif,bert_priority
ga**li,1894433155576455320,1894433155576455320,penistaan terhadap warna shinee,2025-02-25T17:03:55+00:00,0,0,0,penistaan warna shinee,netral,0.44118645787239075,netral,0.0,netral,agreement
th**ud,1894432661596471674,1894432661596471674,lama2 menunya tambah ngeselin 🥲,2025-02-25T17:01:58+00:00,0,0,0,lama menunya tambah ngeselin,negatif,0.9990572333335876,netral,0.0,negatif,bert_priority
so**ce,1894432636787122336,1894432636787122336,astaga makin lama makin dikit banget😭,2025-02-25T17:01:52+00:00,0,0,0,astaga makin lama makin sedikit banget,negatif,0.9985094666481018,netral,0.0,negatif,bert_priority
mx**__,1894432537403166818,1894432537403166818,Tolong dong trigger warning nya #edtwt,2025-02-25T17:01:28+00:00,0,0,0,trigger warning edtwt,netral,0.3347635865211487,netral,0.0,netral,agreement
mi**an,1894432536358785179,1894432536358785179,Berasa liat makanan kelomang anjir,2025-02-25T17:01:28+00:00,0,0,0,berasa liat makanan kelomang anjir,positif,0.9925670623779297,netral,0.0,positif,bert_priority
im**ci,1894432344993665278,1894432344993665278,mending puasa,2025-02-25T17:00:42+00:00,1,0,1,mending puasa,negatif,0.9460495114326477,netral,0.0,negatif,bert_priority
na**nn,1894432047479099661,1894432047479099661,Ini bener apa bener? Ada sourcenyaa ga kak? Ya Allah sedih banget Ya robbana 😭😭😭,2025-02-25T16:59:31+00:00,0,0,0,bener apa bener? sourcenyaa tidak kak? allah sedih banget robbana,negatif,0.9991552829742432,netral,0.0,negatif,bert_priority
bb**ow,1894431371592175910,1894431371592175910,Bentar….. yg bener ajg ini makanan anak Sekolah?,2025-02-25T16:56:50+00:00,0,0,0,bentar bener ajg makanan anak sekolah?,negatif,0.9991984963417053,netral,0.0,negatif,bert_priority
po**nt,1894431011523760542,1894431011523760542,ini sih lebih ke edtwt,2025-02-25T16:55:24+00:00,0,0,0,lebih edtwt,positif,0.9949499368667603,netral,0.0,positif,bert_priority
cr**ea,1894431003739131939,1894431003739131939,Anying buah naga sepotong kitu,2025-02-25T16:55:22+00:00,0,0,0,anying buah naga sepotong kitu,positif,0.9830900430679321,netral,0.0,positif,bert_priority
fl**h8,1894430629502357565,1894430629502357565,kehadiran timun disitu mewakili sayur n buah,2025-02-25T16:53:53+00:00,0,0,0,kehadiran timun disitu mewakili sayur buah,netral,0.9622621536254883,netral,0.0,netral,bert_priority
ya**tu,1894430186491506722,1894430186491506722,buset lauknya timun tuh,2025-02-25T16:52:07+00:00,0,0,0,buset lauknya timun tuh,positif,0.9425098299980164,netral,0.0,positif,bert_priority
Ra**me,1894429744206389487,1894429744206389487,"Look at our ""welfare"" state dawg 😭😭 Prison foods are miles better than this...",2025-02-25T16:50:22+00:00,16,0,2,look at our welfare state dawg prison foods are miles better than this,positif,0.9929311275482178,netral,0.0,positif,bert_priority
Ir**ki,1894429707938271304,1894429707938271304,masih mahalan dan mewahan pakan burung murai aing anjing ini mah serius men wtf,2025-02-25T16:50:13+00:00,0,0,0,mahalan mewahan pakan burung murai aing anjing mah serius men wtf,netral,0.9413967132568359,netral,0.0,netral,bert_priority
ki**es,1894429597309309352,1894429597309309352,pulang pulang kena gerd,2025-02-25T16:49:47+00:00,0,0,0,pulang pulang kena gerd,negatif,0.9917984008789062,netral,0.0,negatif,bert_priority
pi**nt,1894429072194933094,1894429072194933094,bergizinya dimana?,2025-02-25T16:47:42+00:00,0,0,0,bergizinya dimana?,negatif,0.9984779953956604,netral,0.0,negatif,bert_priority
od**ty,1894429037394903527,1894429037394903527,Menyedihkan. Fak wowo,2025-02-25T16:47:33+00:00,0,0,0,menyedihkan fak wowo,negatif,0.9993051290512085,negatif,-0.8,negatif,bert_priority
no**ue,1894428855861219498,1894428855861219498,tampak lezat😱😍🥰🤤,2025-02-25T16:46:50+00:00,0,0,0,tampak lezat,positif,0.9974236488342285,netral,0.0,positif,bert_priority
y0**ha,1894428557847515517,1894428557847515517,refleks istighfar,2025-02-25T16:45:39+00:00,0,0,0,refleks istighfar,positif,0.9712557792663574,netral,0.0,positif,bert_priority
re**si,1894428486900785499,1894428486900785499,Iki mangan opo lek 😭,2025-02-25T16:45:22+00:00,3,0,5,iki mangan opo lek,netral,0.9969204664230347,netral,0.0,netral,bert_priority
la**ve,1894428390306058688,1894428390306058688,Hah? Gizinya semana? Secuplik.,2025-02-25T16:44:59+00:00,0,0,0,hah? gizinya semana? secuplik,negatif,0.9927040338516235,netral,0.0,negatif,bert_priority
ev**hx,1894428074370109460,1894428074370109460,astaga macam pakan ternak,2025-02-25T16:43:44+00:00,0,0,0,astaga macam pakan ternak,negatif,0.9985254406929016,netral,0.0,negatif,bert_priority
wo**mb,1894427936679497901,1894427936679497901,Walah tak masakno ae ta😭 prihatin,2025-02-25T16:43:11+00:00,0,0,1,walah tak masakno ae ta prihatin,negatif,0.984460175037384,netral,0.0,negatif,bert_priority
Ra**8_,1894427734694314468,1894427734694314468,asli mending lauk math'am,2025-02-25T16:42:23+00:00,0,0,0,asli mending lauk math am,positif,0.9815100431442261,netral,0.0,positif,bert_priority
Ke**in,1894427189430587448,1894427189430587448,hah? sedih amat,2025-02-25T16:40:13+00:00,0,0,0,hah? sedih amat,negatif,0.9987717270851135,netral,0.0,negatif,bert_priority
qw**ng,1894427127094939971,1894427127094939971,Telur cuma setengah tuh ide siapa ya Allah,2025-02-25T16:39:58+00:00,0,0,0,telur cuma setengah tuh ide siapa allah,negatif,0.9987473487854004,netral,0.0,negatif,bert_priority
de**07,1894427049777139749,1894427049777139749,"Ngasih MBG begini, giliran rapat maunya minum equil 🤮🤮",2025-02-25T16:39:40+00:00,0,0,0,ngasih mbg begini giliran rapat maunya minum equil,negatif,0.4436858296394348,netral,0.0,negatif,weighted_voting
su**lQ,1894426975005282642,1894426975005282642,Sad food aja nggak se-sad ini...,2025-02-25T16:39:22+00:00,0,0,0,sad food tidak se sad,negatif,0.9989997744560242,netral,0.0,negatif,bert_priority
My**ai,1894426885897257009,1894426885897257009,Compare sm harga Equil. Efesiensi jnck,2025-02-25T16:39:01+00:00,0,0,0,compare sama harga equil efesiensi jnck,positif,0.3224295675754547,netral,0.0,positif,weighted_voting
ra**aa,1894426745241227319,1894426745241227319,"""Nikmati hasil perjuangan kami melawan anak abah deeekkkkk""",2025-02-25T16:38:27+00:00,0,0,0,nikmati hasil perjuangan melawan anak abah deekk,positif,0.998069703578949,negatif,-0.7,positif,bert_priority
mo**s_,1894426743890743531,1894426743890743531,ya Allah apaan cok...,2025-02-25T16:38:27+00:00,0,0,0,allah apaan cok,negatif,0.9992613196372986,netral,0.0,negatif,bert_priority
Se**et,1894426659060945062,1894426659060945062,Gimana pak presiden @prabowo,2025-02-25T16:38:06+00:00,0,0,0,gimana pak presiden,negatif,0.9975684285163879,netral,0.0,negatif,bert_priority
on**un,1894426134391263290,1894426134391263290,tempat bekel e isin,2025-02-25T16:36:01+00:00,1,0,0,tempat bekel isin,negatif,0.9888319969177246,netral,0.0,negatif,bert_priority
su**uk,1894425920880218300,1894425920880218300,"hasil meromantisasi kemiskinan, jadinya pemerintah juga seenaknya ngasih bantuan dengan embel-embel ""disyukuri"" wkwk",2025-02-25T16:35:10+00:00,0,0,0,hasil meromantisasi kemiskinan jadinya pemerintah seenaknya ngasih bantuan embel embel disyukuri wkwk,negatif,0.9915396571159363,netral,0.0,negatif,bert_priority
nv**yg,1894425799811633367,1894425799811633367,geli-geli doang di perut ini mah,2025-02-25T16:34:42+00:00,0,0,0,geli geli doang perut mah,negatif,0.9977318644523621,netral,0.0,negatif,bert_priority
ru**on,1894425682752803064,1894425682752803064,Ini... makanan?..,2025-02-25T16:34:14+00:00,0,0,0,makanan?,negatif,0.9948810338973999,netral,0.0,negatif,bert_priority
pi**er,1894425556898517470,1894425556898517470,"Makanku di Pesantren dulu rasanya lebih bergizi. Menu sarapan, makan siang, sama makan malem beda, ganti2 tiap hari. Kalau siang aku dapet buah. Tiap jum'at dapet susu murni bukan susu kotak. Liat makanan ini malah menyedihkan banget. Masih mencari di mana letak bergizinya?",2025-02-25T16:33:44+00:00,0,0,0,makanku pesantren dulu rasanya lebih bergizi menu sarapan makan siang sama makan malem beda ganti tiap hari kalau siang aku dapet buah tiap jum at dapet susu murni bukan susu kotak liat makanan malah menyedihkan banget mencari mana letak bergizinya?,negatif,0.9889531135559082,netral,0.05600000000000001,negatif,bert_priority
fa**26,1894425451327885740,1894425451327885740,Bajigurr makin lama makin kyak makanan sisa😢 gunanya ifisiyinsi kmrn apahh?🤌🏻🙄,2025-02-25T16:33:18+00:00,0,0,0,bajigurr makin lama makin kyak makanan sisa gunanya ifisiyinsi kmrn apahh?,negatif,0.9876130223274231,netral,0.0,negatif,bert_priority
aq**ee,1894425441559351430,1894425441559351430,WKWKWKWK BERGIZI???????,2025-02-25T16:33:16+00:00,0,0,0,wkwkwkwk bergizi??,positif,0.3307124972343445,netral,0.0,positif,weighted_voting
mo**ta,1894425003091005794,1894425003091005794,"""Pemerintah mengadakan program MBG untuk mengurangi angka stunting.."" Stunting : ""gini doang?""",2025-02-25T16:31:32+00:00,0,0,0,pemerintah mengadakan program mbg mengurangi angka stunting stunting gini doang?,negatif,0.6017854630947113,netral,0.0,negatif,weighted_voting
ha**33,1894424863651287353,1894424863651287353,Wkwkwk dikasi makan anjing sama jawa anjing 🤣🤣 Kasian bgt orang sumatra dikasi makan sampah wkwkwk,2025-02-25T16:30:58+00:00,0,0,0,wkwkwk dikasi makan anjing sama jawa anjing kasian banget orang sumatra dikasi makan sampah wkwkwk,negatif,0.9995137453079224,netral,0.0,negatif,bert_priority
1O**O1,1894424789215056119,1894424789215056119,dipangani timun,2025-02-25T16:30:41+00:00,0,0,0,dipangani timun,positif,0.360096275806427,netral,0.0,positif,weighted_voting
te**ca,1894424315015373303,1894424315015373303,Anjer apa iniii,2025-02-25T16:28:48+00:00,0,0,0,anjer apa inii,negatif,0.9969911575317383,netral,0.0,negatif,bert_priority
ju**ee,1894424181233844348,1894424181233844348,"warteg kampus gua ceban dapet nasi, telpr, orek, sambel, sayur"". kalo 13 rebu dapet nya ayam wowo kontol",2025-02-25T16:28:16+00:00,0,0,0,warteg kampus gua ceban dapet nasi telpr orek sambel sayur kalau rebu dapet ayam wowo kontol,netral,0.2810916304588318,netral,0.0,netral,agreement
ip**rs,1894423888488272091,1894423888488272091,bjir sepi amat,2025-02-25T16:27:06+00:00,0,0,0,bjir sepi amat,negatif,0.9991521835327148,netral,0.0,negatif,bert_priority
Di**pf,1894423875548844279,1894423875548844279,Buset jahat ini sih,2025-02-25T16:27:03+00:00,0,0,0,buset jahat,negatif,0.9982950091362,netral,0.0,negatif,bert_priority
ku**or,1894423712138760198,1894423712138760198,kek makanan sisa,2025-02-25T16:26:24+00:00,0,0,0,kek makanan sisa,negatif,0.9816240668296814,netral,0.0,negatif,bert_priority
ci**ii,1894423669478494615,1894423669478494615,dokter gw kalo liat gw makan begini (too much carbo less protein) bs langsung diamuk,2025-02-25T16:26:14+00:00,0,0,0,dokter gw kalau liat gw makan begini too much carbo less protein bs langsung diamuk,negatif,0.9967038035392761,netral,0.0,negatif,bert_priority
go**69,1894423480499933229,1894423480499933229,Apaan ini bangsat,2025-02-25T16:25:29+00:00,0,0,0,apaan bangsat,negatif,0.9728711843490601,netral,0.0,negatif,bert_priority
ca**as,1894423441803211122,1894423441803211122,Ini mah kagak cukup gizinya anjing,2025-02-25T16:25:19+00:00,0,0,0,mah kagak cukup gizinya anjing,negatif,0.9987861514091492,netral,0.0,negatif,bert_priority
zx**vv,1894423412128583829,1894423412128583829,Manusia kok dikasih makan sampah. 😔,2025-02-25T16:25:12+00:00,0,0,0,manusia dikasih makan sampah,negatif,0.9993981122970581,netral,0.0,negatif,bert_priority
Ny**ee,1894423236261331188,1894423236261331188,Jujur w liat aja ga napsu makan😭. Masih enak makanan buka ramadhan di FK atau kampus unej 😭,2025-02-25T16:24:30+00:00,0,0,0,jujur liat tidak napsu makan enak makanan buka ramadhan fk kampus unej,negatif,0.9973114728927612,netral,0.0,negatif,bert_priority
Ni**s_,1894423065641324997,1894423065641324997,Jatohnya malah kesian anjir.,2025-02-25T16:23:50+00:00,0,0,0,jatohnya malah kesian anjir,negatif,0.999019980430603,netral,0.0,negatif,bert_priority
ye**in,1894422492380631223,1894422492380631223,"perbaikin gizi apaan, ini mah genosida terselubung",2025-02-25T16:21:33+00:00,1,0,2,perbaikin gizi apaan mah genosida terselubung,negatif,0.9990346431732178,positif,0.7,negatif,bert_priority
ce**ra,1894422067514413224,1894422067514413224,masih kenyang juga ayam geprek faperta,2025-02-25T16:19:52+00:00,0,0,1,kenyang ayam geprek faperta,positif,0.9945921301841736,netral,0.0,positif,bert_priority
pi**t_,1894422048862343533,1894422048862343533,STOP ANJIR STOPPPP,2025-02-25T16:19:47+00:00,0,0,0,stop anjir stopp,netral,0.41959598660469055,netral,0.0,netral,agreement
kv**ha,1894421828195815690,1894421828195815690,nge gelitik lambung juga ngga…,2025-02-25T16:18:55+00:00,0,0,0,nge gelitik lambung ngga,negatif,0.9971773624420166,netral,0.0,negatif,bert_priority
sa**us,1894421813243122127,1894421813243122127,bergizi palakkau,2025-02-25T16:18:51+00:00,0,0,0,bergizi palakkau,negatif,0.9971700310707092,positif,0.9,negatif,bert_priority
ra**rd,1894421761015615747,1894421761015615747,WOI FR MAN demi apapun WKWKWKWK out of words,2025-02-25T16:18:39+00:00,0,0,1,woi fr man apapun wkwkwkwk out of words,negatif,0.9378598928451538,netral,0.0,negatif,bert_priority
be**r0,1894421651900829997,1894421651900829997,ini jahat bgt si sumpah bayangin anak2 yg excited dpt makanan trs pas buka kotaknya disajiin yg kek gini? mending gausah aja sekalian. gausah kasih anak2 kecil itu harapan lalu dikecewain.,2025-02-25T16:18:13+00:00,0,0,0,jahat banget si sumpah bayangin anak excited dpt makanan terus pas buka kotaknya disajiin kek gini? mending gausah sekalian gausah kasih anak kecil harapan lalu dikecewain,negatif,0.9993748068809509,positif,0.3,negatif,bert_priority
mb**il,1894421413446258862,1894421413446258862,astaga prabowo lu zalim banget kata gw,2025-02-25T16:17:16+00:00,4,0,0,astaga prabowo lu zalim banget kata gw,negatif,0.99952232837677,netral,0.0,negatif,bert_priority
bu**re,1894421361973760443,1894421361973760443,sebelum lihat ini sempat lihat post serupa dengan caption “MBG hari ini” i thought it was a joke. Ternyata beneran kayak gini???? Damn. Bergizi where????,2025-02-25T16:17:03+00:00,0,0,0,lihat sempat lihat post serupa caption mbg hari thought it was joke ternyata beneran kayak gini?? damn bergizi where??,negatif,0.3824103236198425,positif,0.9,negatif,weighted_voting
bu**ut,1894421357414482252,1894421357414482252,gila ya emang pemerintah kalo dikasih ginian mau makan??? air putih aja harus equil belaga orang kaya lo,2025-02-25T16:17:02+00:00,1,0,1,gila memang pemerintah kalau dikasih ginian mau makan?? air putih equil belaga orang kaya lo,negatif,0.9992741942405701,netral,0.0,negatif,bert_priority
ss**ee,1894421210282574065,1894421210282574065,mending makan di warteg,2025-02-25T16:16:27+00:00,0,0,0,mending makan warteg,netral,0.9799496531486511,netral,0.0,netral,bert_priority
Fl**ng,1894420829376827634,1894420829376827634,No words for this.,2025-02-25T16:14:57+00:00,0,0,0,no words for this,negatif,0.9925810098648071,netral,0.0,negatif,bert_priority
po**to,1894420789501612410,1894420789501612410,INI APAAN ANJIR???? TIMUN??? TEMPE SECUIL?,2025-02-25T16:14:47+00:00,0,0,1,apaan anjir?? timun?? tempe secuil?,negatif,0.9842372536659241,netral,0.0,negatif,bert_priority
in**xe,1894420523360423972,1894420523360423972,Ya Allah...,2025-02-25T16:13:44+00:00,0,0,0,allah,positif,0.9976359605789185,netral,0.0,positif,bert_priority
bl**eq,1894420504049774598,1894420504049774598,"Gue kalo jadi bocah2 ini ya mending puasa, sehat dari badan, pikiran, sampe ke hati insyaallah 😇🤲🏻",2025-02-25T16:13:39+00:00,0,0,0,gue kalau jadi bocah mending puasa sehat badan pikiran sampe hati insyaallah,negatif,0.43171427249908445,positif,0.8,negatif,weighted_voting
al**uu,1894420354283835877,1894420354283835877,ini ngasih makan anak orang atau anak tikus sih dut🙄,2025-02-25T16:13:03+00:00,0,0,0,ngasih makan anak orang anak tikus dut,negatif,0.9973434805870056,netral,0.0,negatif,bert_priority
gy**97,1894419915517694023,1894419915517694023,"Sebagai Nutritionist, gue, super duper speechless banget sama ini. Protein 1/2 porsi? 3 gr doang? Nasi 150-200 gr, buah 30 gram aja ganyampe!!! Tempe cuma 30 gram! APANYA YANG GIZI SEIMBANG! Marah banget anjg😠 Sayur ketimun???? Gila kesel wkwk sorey moots🙏🏼",2025-02-25T16:11:19+00:00,2,1,4,nutritionist gue super duper speechless banget sama protein porsi? gr doang? nasi gr buah gram ganyampe!! tempe cuma gram! apanya gizi seimbang! marah banget anjg sayur ketimun?? gila kesel wkwk sorey moots,negatif,0.9992319345474243,netral,-0.050000000000000044,negatif,bert_priority
Ir**__,1894419670914273592,1894419670914273592,Yakin banget dana yg dikeluarkan pasti ny sangat besar.. dan porsinya harusnya lebih banyak tapi yaaaaa.. namanya juga wakanda😂😂,2025-02-25T16:10:20+00:00,0,0,0,yakin banget dana dikeluarkan ny sangat besar porsinya harusnya lebih banyak namanya wakanda,positif,0.9831535220146179,netral,0.0,positif,bert_priority
to**jo,1894419652740354258,1894419652740354258,Ini.... mau ngasih makan ayam kah? 😔,2025-02-25T16:10:16+00:00,0,0,0,mau ngasih makan ayam kah?,negatif,0.5014376401901245,netral,0.0,negatif,weighted_voting
al**hz,1894419614345695524,1894419614345695524,"tempe 5rb dipotong ukuran segitu bisa dapet banyak, lah ini potongannya cuma segitu. telurnya setengah doang pula. tega betul...",2025-02-25T16:10:07+00:00,0,0,0,tempe rb dipotong ukuran segitu dapet banyak lah potongannya cuma segitu telurnya setengah doang tega betul,negatif,0.9989713430404663,netral,0.0,negatif,bert_priority
ho**er,1894419214083264557,1894419214083264557,Ya Allah program apeni raju?,2025-02-25T16:08:31+00:00,0,0,0,allah program apeni raju?,negatif,0.9977625608444214,netral,0.0,negatif,bert_priority
wi**di,1894418508806853026,1894418508806853026,makanan penjara,2025-02-25T16:05:43+00:00,0,0,0,makanan penjara,positif,0.406930273771286,netral,0.0,positif,weighted_voting
sl**es,1894418445737054691,1894418445737054691,Mn bergizinya nih brow? Nimbun karbo doang ntuh mah,2025-02-25T16:05:28+00:00,0,0,0,mn bergizinya nih brow? nimbun karbo doang ntuh mah,negatif,0.9957454800605774,netral,0.0,negatif,bert_priority
cl**ur,1894418361926521337,1894418361926521337,anjrit makanan sedikit gini sampe harus efisiensi anggaran?? gaberes bgt jancok😔,2025-02-25T16:05:08+00:00,0,0,0,anjrit makanan sedikit gini sampe efisiensi anggaran?? gaberes banget jancok,negatif,0.9987132549285889,netral,0.0,negatif,bert_priority
js**ya,1894418320230944833,1894418320230944833,laugh myself to tears ajgggg,2025-02-25T16:04:58+00:00,0,0,0,laugh myself to tears ajgg,negatif,0.9604632258415222,netral,0.0,negatif,bert_priority
ni**vr,1894418233861836939,1894418233861836939,Lauk pauknya cuma sedikit...,2025-02-25T16:04:38+00:00,0,0,0,lauk pauknya cuma sedikit,positif,0.4370865225791931,netral,0.0,positif,weighted_voting
